ID,CC_1,CC_2,CC_3,CC_4,CC_5,CC_6,CC_7,CC_8,CC_9,CC_10,CC_11,CC_12,ENTROPY,ZCR,TARGET
Person_19_rec_1_11,-5.3623319714589055,2.043002759359481,1.168191467408233,0.517626716100933,0.04469430388161933,-0.20378282306135467,-0.24161374637594302,-0.148202001764583,-0.024692194384930678,0.05500325619957339,0.06829682866310219,0.03515843795105946,-1.2474562549769037,51.0,19
Person_19_rec_1_12,-5.108539644396439,1.9192834790414721,1.132851420027737,0.5271951961258514,0.07851247077309974,-0.1750560184649566,-0.23907666431989238,-0.1695687751385739,-0.048838789437806916,0.04857660374411967,0.0820787897299988,0.052194951865533225,-1.2066387810548704,53.0,19
Person_19_rec_1_13,-5.341355598476979,2.033753058718154,1.1963427642310909,0.5419507204995065,0.05479212889444627,-0.2113517437897506,-0.2590006270090785,-0.15851468723735954,-0.014589076608128275,0.08282082381650495,0.09434261776181506,0.03625505441928111,-1.2072039015999987,57.0,19
Person_19_rec_1_14,-4.566968230106537,1.662848814204858,1.0181840218753666,0.5096191176335848,0.11037197269797624,-0.13458815277063785,-0.2137626748696322,-0.16270583873993502,-0.04877037858255032,0.05695728660325952,0.10598394690485137,0.08583608058133858,-1.28692541699881,57.0,19
Person_19_rec_1_15,-5.0821075266699856,1.8920182699152919,1.1163066939027424,0.5089372713645111,0.057567524323922356,-0.19059562928851195,-0.2419647946279351,-0.1612257968554965,-0.03886866323057919,0.049755891107724604,0.07098680796584769,0.034652225132158536,-1.130201562117264,59.0,19
Person_19_rec_1_16,-5.906253498746423,2.485424051391874,0.8593855568966772,0.6281871727895331,-0.09301396814321725,-0.11977622810698405,-0.3051756850612918,-0.0656129498651261,-0.04874043386689462,0.12612716757944234,0.03952033297497951,0.05960311227101344,-1.250694901774493,113.0,19
Person_19_rec_1_17,-4.731525556731121,1.8008536419661216,1.0068763739353173,0.461531622741256,0.06286206227370132,-0.16810900986152139,-0.2338698577648044,-0.179027248809982,-0.07254780251797555,0.02087123430853272,0.063113549461612,0.04953560181762175,-1.2668638063393012,53.0,19
Person_19_rec_1_18,-5.1536321842440325,1.9280305691822854,1.0434832893801624,0.485218003805078,0.08836408515868249,-0.14246381993270085,-0.2139336292088036,-0.16639896957551104,-0.06261953446075422,0.03459858960034933,0.08270779496861733,0.0695712823795056,-1.2953686954086567,59.0,19
Person_19_rec_1_19,-6.2820027373798375,2.2215137444036075,1.4527428004746228,0.605310955389628,-0.05369687631234031,-0.31258663484254867,-0.23599220122717468,-0.050247496086963696,0.06424657562288837,0.07318880467361055,0.037739147095829685,0.01160496740277486,-1.247775075486365,51.0,19
Person_19_rec_1_20,-5.01054527179625,1.8749697609240745,1.1739039886617089,0.541213525879035,0.038792612570803804,-0.23572523074919288,-0.2746473331164077,-0.1587211446523836,-0.005450074039752318,0.09169666655353058,0.09916300542337757,0.04070977502476678,-1.2310098246726413,51.0,19
Person_19_rec_1_21,-5.158546079220635,1.998076815506966,1.159791831063925,0.5059419251255064,0.03079379788713295,-0.21499562184744853,-0.2464952131395531,-0.14408894255257176,-0.010948936746896816,0.07458130508718296,0.08470499606253233,0.037506994109384406,-1.2440764697777151,57.0,19
Person_19_rec_1_22,-4.554877627908558,1.6141550792986135,1.0138956730702964,0.5041690988709859,0.08897556576566362,-0.1624627662896879,-0.23024021944432796,-0.15681317939449796,-0.0236428411326944,0.08699808304002278,0.12489184097823763,0.08537688574089113,-1.3002760655361716,51.0,19
Person_19_rec_1_23,-4.217606812057867,1.5836689867028453,0.9614852150964991,0.4641148512498578,0.07612162640359495,-0.15167280094609553,-0.21038415396760024,-0.14364033249776928,-0.025989950900742128,0.07056959853203727,0.1040795131298095,0.07239365560696144,-1.424184495746399,55.0,19
Person_19_rec_1_24,-4.835022186604397,1.873666134184338,1.0530214041677635,0.4714338859749422,0.05101713029459827,-0.1819655168718468,-0.23410790677923812,-0.1597840411480421,-0.03842547982818372,0.05903062127035237,0.09487155708767468,0.07012905506737856,-1.2330038819612341,51.0,19
Person_19_rec_2_0,-5.025797916315081,1.8084517165000868,1.1645322395628595,0.5695309908727159,0.0821079625714144,-0.19657521803113215,-0.25148090101485815,-0.15433513538513857,-0.014066172968936306,0.08105455798128536,0.09653995973145346,0.048909585967089185,-1.2303150868868837,47.0,19
Person_19_rec_2_1,-4.748646708305692,1.808134731035369,1.0857864767742822,0.5112751845806507,0.07947163581000727,-0.16594229380509412,-0.22904244834402268,-0.16338033266220792,-0.04691260215286752,0.0499183604008004,0.08759575059727116,0.06388939437066857,-1.3642868362797935,51.0,19
Person_19_rec_2_2,-5.229802202444378,1.9179930089468387,1.2124414905598286,0.5759209628042607,0.07225123844067442,-0.20428006322278466,-0.25049970930879645,-0.14833607830197593,-0.011678104269128539,0.0719446447010182,0.07325473598721445,0.016475848650963618,-1.2910778699595666,41.0,19
Person_19_rec_2_3,-4.789537755375667,1.7999851136339065,1.0499647287391158,0.49214890022489366,0.0862050548167877,-0.1411485152913539,-0.19715562868882905,-0.1319515209319911,-0.020030474991329875,0.06864903001267052,0.09335864185562495,0.052614309346411925,-1.3151299630569904,43.0,19
Person_19_rec_2_4,-4.486385681676012,1.7385197471186253,1.0311348165941332,0.4941319967286764,0.09130415419728237,-0.14671086583073645,-0.22004251878809666,-0.16872638340376633,-0.05779001934271309,0.04690577271821652,0.10047522158354405,0.09003188122810213,-1.2953410568183465,45.0,19
Person_19_rec_2_5,-5.069328479211414,1.915151323079335,1.1104399810485095,0.5095896540964591,0.07595111785434285,-0.1622798201552905,-0.21663772516394467,-0.1452595739274221,-0.029189097128180796,0.06046214455313224,0.08681860205512444,0.05282620496030365,-1.1382996712562063,49.0,19
Person_19_rec_2_6,-4.979278157298971,1.8321108457262414,1.0560174883511748,0.49348037554365826,0.07518576944016013,-0.1658418244350163,-0.2270310805926343,-0.15552434032951662,-0.02985694446012866,0.07322788802057495,0.10785814307783838,0.07084406856629721,-1.3113035099037218,49.0,19
Person_19_rec_2_7,-5.222270783673529,1.9690241333697276,1.0629121969536819,0.4858678726959696,0.06800338059432992,-0.1668711037465408,-0.22541507008265058,-0.16177048752512535,-0.05402610997394827,0.030015257586376683,0.056822381819835725,0.03068257367696795,-1.382606937543629,59.0,19
Person_19_rec_2_8,-5.135847878673506,1.9447361955394613,1.0774586039059635,0.4940700500680534,0.07248514207667452,-0.16889077472180397,-0.2359361853946746,-0.17709259290061866,-0.06427916969825279,0.03600406249354057,0.08429399071057843,0.0742967497164118,-1.1998528183982664,51.0,19
Person_19_rec_2_9,-5.931857476811267,2.38494356493316,0.9796615772076287,0.6080054759842368,0.03663936968950282,-0.13879873398750062,-0.24071894924502046,-0.13549403038336108,-0.04327320496145967,0.049032946605001695,0.0539633315462272,0.02559457040585705,-1.2736736678125664,55.0,19
Person_19_rec_2_10,-4.103764900686609,1.5424556374690896,0.948885283098002,0.4792463342671514,0.1038144667288676,-0.1335899626582296,-0.21909632769565537,-0.18212815516234682,-0.08196082548591666,0.017335347088462048,0.07067473018494162,0.06459972031507433,-1.3070437163229622,55.0,19
Person_19_rec_2_11,-5.058072209797583,1.889877698171162,1.0932678950067838,0.5025355795243099,0.07016924150834114,-0.17245204314911394,-0.2320579609199913,-0.16429314580791007,-0.04977809406218929,0.04017909098761905,0.06869795401769749,0.03866329448057593,-1.258920526159365,57.0,19
Person_19_rec_2_12,-4.838083565457478,1.6915337516665596,1.0732129664427992,0.5338454389840053,0.08992898794205074,-0.17896458015410452,-0.249873376831478,-0.17032692896501986,-0.030987762778206508,0.07884500098403686,0.10872847087709288,0.06060338312286431,-1.2845252094399249,59.0,19
Person_19_rec_2_13,-5.7905178229863985,2.1141890526732805,1.3120625562374049,0.5355940520606198,-0.0352077581984644,-0.2843602437992667,-0.25865708810597604,-0.10296295943046554,0.03980751370952432,0.09594303291487494,0.06920188289541078,0.005523359173597228,-1.2665864149520525,101.0,19
Person_19_rec_2_14,-4.298033860624784,1.6269928700656195,0.9977240147773474,0.49244315169054576,0.09241376875040583,-0.15277306037133093,-0.23136120963940354,-0.18089337907625347,-0.06979482733689626,0.032590551045629364,0.08177873680459592,0.06905848338231331,-1.292809490858222,47.0,19
Person_19_rec_2_15,-4.171720436604377,1.517878764320223,0.9499442875920392,0.5110686570428002,0.1525019731115602,-0.08944987289120813,-0.1949526185752757,-0.17907124928267107,-0.08744496832885103,0.02076099578753726,0.09407896896828334,0.10543198665600824,-1.364219570095687,43.0,19
Person_19_rec_2_16,-5.99206385641293,2.116496119039481,1.3754994907808802,0.5550679765844067,-0.07583361620764127,-0.3384335301666113,-0.2879939410453459,-0.11133842652451148,0.02887739697057854,0.07642152224465512,0.06122619827005052,0.031117828828346256,-1.2484685974241083,101.0,19
Person_19_rec_2_17,-6.345134709915417,2.4706287513882246,1.2545957028215629,0.49668837288583473,-0.06139175336366808,-0.29241530338688715,-0.25625875756973066,-0.09693711747320737,0.0393309399721864,0.08468836466699878,0.05661574376998311,0.010587934748934096,-1.172007111780918,115.0,19
Person_19_rec_2_18,-5.066572496456283,1.781729429025629,1.0995699013076743,0.5196359951693922,0.0648783292676191,-0.19394290928744684,-0.2479539753182885,-0.15650485501978506,-0.015762251739208893,0.08678471738345164,0.10790596391141734,0.0575233231510599,-1.3313078274807018,71.0,19
Person_19_rec_2_19,-4.546804519909845,1.6349225876910214,0.9807490614154928,0.4704290304221812,0.08266496171049553,-0.1429295339170853,-0.2060384071356593,-0.151989719285436,-0.05073970413110792,0.032724625607130145,0.06155165501718427,0.03449963266951567,-1.2137686066473685,67.0,19
Person_19_rec_2_20,-3.99017397450498,1.4526989724096,0.8702136059211324,0.4309460576092898,0.0897452571234526,-0.12177520063133457,-0.19616487927411178,-0.1624841785450524,-0.07399233643564658,0.013749281796617264,0.06254817449662023,0.06097293434444194,-1.0579210906608976,63.0,19
Person_19_rec_2_21,-4.657203840194502,1.6564469719739725,1.0460489604245504,0.5164617242376675,0.09069153179045762,-0.15598325741515293,-0.21290126622596978,-0.1375511604844623,-0.018950112422210237,0.06716211395729266,0.08645502001605042,0.04757295654942971,-1.3852899289933687,55.0,19
Person_75_rec_3_0,-6.469240381763074,2.1928349943927485,1.4581437562316126,0.7386526871949697,0.14148994356487912,-0.20222498501543967,-0.2766459445404031,-0.1744875221113096,-0.029221928275524518,0.05907256391395912,0.0613916111398857,0.008925516575132755,-1.251251742740633,7.0,75
Person_75_rec_3_1,-6.889530708788854,2.3164330603110055,1.5263141086873537,0.7336525943065816,0.0952116542675271,-0.24092737694053568,-0.28134259968860775,-0.15492530957864856,-0.013871131498786653,0.05147323880714396,0.03611326609534175,-0.013647806794533097,-1.2402788364844772,7.0,75
Person_75_rec_3_2,-5.272181834641494,1.7331729163383824,1.1518316247804599,0.6492479875425337,0.21620626662249123,-0.08083578485719925,-0.2116276047510616,-0.19960236307467846,-0.10741989323886847,-0.00725779747304271,0.04837695935400379,0.0427520991120598,-1.2942629586223493,7.0,75
Person_75_rec_3_3,-6.195249007679689,2.086354892165343,1.3465119605918134,0.7096941726668633,0.19355515693104602,-0.12845041878648475,-0.24062287256289822,-0.19406247644979788,-0.0781081201346967,0.02181322157980566,0.05775661447509326,0.029714348274870767,-0.9359537038501002,9.0,75
Person_75_rec_3_4,-5.782972417512145,1.9160007515437616,1.2669949530379714,0.6974828497241613,0.21783984039785226,-0.09674424624699414,-0.22155280641194453,-0.19508261582929026,-0.09487447443232702,0.000736896126656304,0.04403840742415189,0.029078905350290014,-1.069601823649837,7.0,75
Person_75_rec_3_5,-5.6255119100076865,1.947603458980943,1.270918695522671,0.6491179702520895,0.14414154181940883,-0.1460592950685223,-0.21440300919444688,-0.13977591461798908,-0.03162633414203119,0.029803078212826108,0.022926074215154645,-0.025071172374327957,-1.3863757146928355,7.0,75
Person_75_rec_3_6,-5.964718618580864,2.009079333891462,1.3344318179384815,0.7151031489190037,0.1931463927978825,-0.13616522843265738,-0.24762682379699136,-0.1947905595359423,-0.07374594811366049,0.026805873538635817,0.0612732650787593,0.03389501907780879,-1.3539375443154151,7.0,75
Person_75_rec_3_7,-6.083909663619248,2.096285587298776,1.3673349851027923,0.7037377325549053,0.16392338167556578,-0.1553098513133339,-0.24333928218023335,-0.17370766610857896,-0.054083551097483556,0.03024274861555649,0.047314549247593214,0.013804729753538447,-1.2913429523316249,7.0,75
Person_75_rec_3_8,-6.1189286264052285,2.12095401210297,1.36805162804356,0.7148097625312259,0.18658530801313963,-0.1378542395960652,-0.24553870096903221,-0.19503897830174025,-0.08043319328074693,0.015008585475623601,0.049648302249979806,0.027261908906404574,-1.3736719042111682,7.0,75
Person_75_rec_3_9,-8.144537031055071,3.0317933487932303,1.7136489622433573,0.6827822212085293,0.0019084589857985084,-0.2763979450440778,-0.2557250482667292,-0.11516224341181008,0.001866966519059303,0.04240294218020963,0.025247740682463937,-0.010694949621865525,-1.3558435594189064,7.0,75
Person_75_rec_3_10,-6.897839786952663,2.437968179210471,1.5130027754151991,0.7243552405564826,0.12440841903289662,-0.20380908763788042,-0.2713944666110743,-0.1748147551072791,-0.03775258097182752,0.04955341903476821,0.05937322408579977,0.015931758154875457,-0.8923707552470147,7.0,75
Person_75_rec_3_11,-6.219337685573052,2.142398886445548,1.417810838793494,0.7350391683587036,0.1678160463379185,-0.17261624469412207,-0.26709620080067725,-0.18928883963097545,-0.05458358279867453,0.041268823903637515,0.05944965573695601,0.017420881038438477,-1.4211245760873599,7.0,75
Person_75_rec_3_12,-6.080970977026707,2.083598463139055,1.3771020848774491,0.7256192527687212,0.18107828699128378,-0.15472927527682087,-0.2582749210034652,-0.19222022513360598,-0.0634776089371253,0.03371290427415104,0.057042859470612745,0.020227403239812734,-1.3116732882075197,7.0,75
