ID,CC_1,CC_2,CC_3,CC_4,CC_5,CC_6,CC_7,CC_8,CC_9,CC_10,CC_11,CC_12,ENTROPY,ZCR,PERSON,TARGET
Person_58_rec_2_15,-5.738799319394925,1.7252719932220661,1.1959763571994775,0.7642700745967673,0.3783853806834475,0.07638617760714643,-0.11212897567114281,-0.18444569193599034,-0.16455355142200628,-0.09321720070967311,-0.013898618188313986,0.04014850181114485,-1.155361927500248,31.0,58,90
Person_58_rec_2_16,-5.104736037916166,1.5426424685343718,1.0587330046969068,0.6953611595576763,0.37278867546633043,0.11108128877913284,-0.06577657676037708,-0.14971415002163216,-0.15278117581223238,-0.10284523809924581,-0.034390192832872375,0.021814081108193738,-1.2264006397938148,29.0,58,90
Person_58_rec_2_17,-4.501726990410226,1.3839231760607684,0.9471348039763748,0.6414017447902555,0.3739640640713416,0.1514365439404209,-0.010558757865918996,-0.10414570365456448,-0.13365289338555877,-0.11452231769813088,-0.0688521387034844,-0.019462227983485854,-1.254612965916769,21.0,58,90
Person_58_rec_2_18,-5.330977149335262,1.5507467939838602,1.0708189435535829,0.7105920467805491,0.39002223021602606,0.12825255852023507,-0.0511029841708152,-0.1393147560812713,-0.14696741117494605,-0.10032749198963424,-0.032873912916224664,0.02458981015616661,-0.9894259755479102,29.0,58,90
Person_19_rec_1_0,-4.741339966628612,1.4693449878177987,0.978601460596349,0.6129835223461149,0.2970221427551076,0.049524781043897466,-0.10975396615492047,-0.17734963055124361,-0.16842624612458762,-0.11170801300770722,-0.040547912780994025,0.016487491212817347,-0.9627274792880391,21.0,19,90
Person_19_rec_1_1,-5.266071201074175,1.5319174025543223,1.103025872385484,0.7299177930190834,0.35767327329643256,0.03915941071175574,-0.17324350769481794,-0.2570307068098532,-0.22692091165615608,-0.12667866995788582,-0.011364460976186182,0.07219321410495187,-1.0947756270403821,29.0,19,90
Person_19_rec_1_2,-4.533508130198695,1.353431204664506,0.9233138024546541,0.5973503760665324,0.3005392711840261,0.05711135838404554,-0.10549890299411993,-0.17671999324516105,-0.16729616987981738,-0.10508289840756203,-0.025644781099271048,0.03861156384161522,-1.0460130909589325,23.0,19,90
Person_19_rec_1_3,-4.328733859102873,1.3293202287972377,0.9007804607181515,0.5846082445439951,0.3001078677811902,0.06556027569543868,-0.09563072604321222,-0.17363019884149478,-0.17651589154419794,-0.12721371565418124,-0.05601177813080631,0.008346935618146329,-1.266252168393826,23.0,19,90
Person_19_rec_1_4,-5.555007245694189,1.586392600257199,1.1587077460249484,0.7718501259305709,0.3795211520061037,0.042519205736611894,-0.18201780891899513,-0.270354989845444,-0.2384291991329775,-0.13225785274157462,-0.009247626542131343,0.08162549084798296,-1.1639210656333714,29.0,19,90
Person_19_rec_1_5,-5.18799203412643,1.5808261534795758,1.0919057260704486,0.6925158139061691,0.325633096458584,0.030330979103620714,-0.15823091644868156,-0.23024426120510125,-0.20421824874293623,-0.11917501522271601,-0.02095887198028434,0.05203758311004945,-1.1914433047694843,27.0,19,90
Person_19_rec_1_6,-6.564064976373639,2.104329734852147,1.2923185827903887,0.7419366575562865,0.303181395745165,-0.0147741629950212,-0.19595795190992873,-0.24671640161508154,-0.19835259676296432,-0.09798433970591931,0.005575130247891377,0.07519467149367023,-1.1637356377142187,21.0,19,90
Person_19_rec_1_7,-5.816593504702532,1.7963589276746255,1.1894218547133468,0.7234730677673816,0.3278653852894873,0.0264087309585029,-0.1594463077624185,-0.2293128744662318,-0.2056036538117384,-0.12634255011466275,-0.0335768860834682,0.03818672735888114,-1.158619437135412,21.0,19,90
Person_19_rec_1_8,-5.555707492436316,1.672138178936594,1.1382318270319787,0.7097207335928764,0.3301990491928956,0.03387402863303546,-0.15134571380411388,-0.22203902431520584,-0.19996787676858166,-0.12362185180660304,-0.03548791816201452,0.030252273812032784,-1.170749611360379,19.0,19,90
Person_19_rec_1_9,-7.697453018273289,2.484216108856717,1.5351774881028932,0.7695967158887844,0.2963677468955132,-0.028753280036097346,-0.22956198826388746,-0.2823370781556056,-0.2177023121392454,-0.099116049193452,0.015834445557383586,0.08858935251631914,-1.2488659617259212,23.0,19,90
Person_19_rec_1_10,-5.429012613666791,1.6351767221357585,1.1351207803044199,0.7293069531207994,0.35493752172509235,0.05019987903755767,-0.1477656336135955,-0.2265827384075277,-0.20331267266367406,-0.117321279006157,-0.016240545987724567,0.05928020425091498,-1.0050300314893137,17.0,19,90
Person_19_rec_1_11,-4.526537103635384,1.4135450319123704,0.956236847142746,0.6064093497121679,0.29086629606790454,0.03523027220323751,-0.13243235944715273,-0.20196293268932647,-0.18565779151290931,-0.11385740851133148,-0.025009195577961205,0.04595995505458613,-1.2162844904560965,23.0,19,90
Person_19_rec_1_12,-4.602606740837028,1.402584819188949,0.9468732349623261,0.6118057409093018,0.315795060876509,0.07509010020650828,-0.08943011455311889,-0.17022536034037988,-0.17681383176179247,-0.13235213279955896,-0.06617826155309033,-0.005330213612792835,-1.1331022380051243,21.0,19,90
Person_19_rec_1_13,-6.471950664929233,2.0254542037246575,1.2999454043558962,0.7650550524111165,0.32944215654497017,0.00729788558000844,-0.18489703558019094,-0.2502124625299356,-0.2147918460489412,-0.12146178466928789,-0.017773982828675584,0.05704201272107488,-1.2224098577246791,21.0,19,90
Person_19_rec_1_14,-5.52645162061152,1.6552512240489314,1.1121335294519554,0.6848661332740981,0.3210390220081287,0.046411753309166436,-0.12234784125989502,-0.18853251718983055,-0.17342088472000994,-0.10952625427975717,-0.03195159033289699,0.02992491198205214,-1.1341504221559937,27.0,19,90
Person_19_rec_1_15,-6.171893801735463,1.8479290756991424,1.2731547991612742,0.761186821646696,0.31363780403001335,-0.01273641240659659,-0.19472123985820725,-0.2453335993739098,-0.20179500487336158,-0.11105099830205385,-0.016959476466032474,0.04895890252256925,-1.1843509437344648,23.0,19,90
Person_19_rec_1_16,-5.9696536877837465,1.6693602823199134,1.184233545902047,0.7613648813565776,0.3627042784198885,0.04189404377657991,-0.15933192332271104,-0.23225884790024917,-0.20100355445913679,-0.11071796960574748,-0.01098137518991538,0.059305918500385024,-1.2120689810791405,23.0,19,90
Person_19_rec_1_17,-4.971100908748476,1.4981393099161733,1.0276060469151846,0.6572920438555824,0.31973572822630125,0.044385332439480084,-0.1389486523612284,-0.21990276475896364,-0.2111828831401496,-0.14331239894312778,-0.05434727120971479,0.021442302656549287,-1.0652487045605703,25.0,19,90
Person_19_rec_1_18,-5.303422448914526,1.5626247884617985,1.1058628763049734,0.7124196449569241,0.33362218857702525,0.01982298661169409,-0.183703651509021,-0.2611092698843748,-0.22990616920472995,-0.132265221483168,-0.019278078560456664,0.06556277147468764,-1.2207883815398854,31.0,19,90
Person_19_rec_1_19,-6.22599672119295,2.0516992927417057,1.1150099522939623,0.6494944168218563,0.2772777968854793,0.013281557842186811,-0.14244386591322822,-0.19685747367926626,-0.17339750918339158,-0.10556730152016924,-0.028497650469329703,0.02973057212765731,-1.0400386711389833,25.0,19,90
Person_19_rec_1_20,-5.175453234299069,1.5860736271587483,1.0280245664145524,0.631133265100229,0.3050189985422917,0.05785206393793891,-0.09825279783745688,-0.16439555948717455,-0.1572577655867614,-0.10469846759631635,-0.038017845315760204,0.016159252351083522,-1.30723827706618,23.0,19,90
Person_19_rec_1_21,-4.819229872016026,1.4750726227216264,0.9948697644355454,0.6292689631677261,0.30415068542071094,0.04250548977293691,-0.13039606591299582,-0.2060251737788722,-0.19650676345350118,-0.13044216269991799,-0.04391398094107413,0.029906040384944724,-1.1495166341271859,25.0,19,90
Person_19_rec_1_22,-5.915464864739016,1.7960516988972437,1.215186285716143,0.7430855995552453,0.3263680470739705,0.005651685587270837,-0.18679312000063836,-0.24840451331370236,-0.20705309240976275,-0.1100065121018127,-0.007562984170589381,0.06215170319829633,-1.1299701268213358,25.0,19,90
Person_19_rec_1_23,-4.738011212177982,1.3715399564947133,0.923177862263341,0.5933340350211744,0.3015908093173547,0.06586962708593637,-0.09158142092006363,-0.16288762622989086,-0.15866833297014635,-0.1045223552352638,-0.03295624889674148,0.0260942863860001,-1.2813796220553488,25.0,19,90
Person_19_rec_1_24,-5.434304673104627,1.610644529549726,1.1136806548324318,0.7091934359802123,0.33742454550974904,0.03807975447356245,-0.15200492714451136,-0.22228181513972525,-0.1922962965913589,-0.10346493304633549,-0.004189966071086922,0.06565706893565428,-1.2385073328402585,15.0,19,90
Person_19_rec_1_25,-4.644766034889407,1.453554267240127,0.9935782904033164,0.6314099155283716,0.3011885674907932,0.03408004724263444,-0.13904586320786863,-0.20793986959856528,-0.18671064836484394,-0.10824709708688714,-0.013234568645714909,0.06205813126262492,-1.0762281683190016,25.0,19,90
Person_19_rec_1_26,-4.279445373967035,0.9644854799926529,0.5975673677832518,0.35180992494232816,0.13955933546453245,-0.027533062583745174,-0.13136203065528998,-0.16542941178638815,-0.138962291742899,-0.07398963628916287,0.0017163723371527188,0.06293451327887443,-2.197371356642835,12.0,19,90
Person_19_rec_2_0,-6.386486828109207,1.8272507051622195,1.319212946641218,0.8347794191742822,0.3734089219626317,0.010517491236703432,-0.20751481566376634,-0.27816738471938657,-0.23495157115698043,-0.13056859802606333,-0.018658785950348016,0.06071494581227073,-1.2522754264322722,23.0,19,90
Person_19_rec_2_1,-5.5414413823509,1.7060999755819228,1.1580479453157373,0.7279179262755908,0.34859791073266017,0.04921454426876028,-0.1424599276481049,-0.2202009896412996,-0.20243225903857762,-0.12570071392384136,-0.03283490104243402,0.03963660466675828,-1.191857096388645,21.0,19,90
Person_19_rec_2_2,-5.210460923835901,1.5480869835298925,1.0937350792883052,0.7177286010707558,0.3588136081023778,0.057140842981440246,-0.1473079295740844,-0.2381615074459024,-0.22755183522447667,-0.14987694843702748,-0.04916277398187687,0.034821629904698996,-0.8910682122292475,15.0,19,90
Person_19_rec_2_3,-6.356952146082709,2.0009262365255145,1.2599157145423656,0.7525123260003325,0.3411067730528208,0.03229532153794822,-0.1573549953954596,-0.22904355427059184,-0.20611643234797192,-0.12758519835397325,-0.036381318537873006,0.032710002317003745,-1.2480255408802146,13.0,19,90
Person_19_rec_2_4,-5.856626065498673,1.7860453716223386,1.177958823942789,0.7241146246333151,0.3418792628677389,0.050131124285950686,-0.1312250294266926,-0.20164683026703878,-0.1826420945148857,-0.11111358145678774,-0.027924632080677973,0.03379849105230647,-1.2355195578832037,13.0,19,90
Person_19_rec_2_5,-5.623188155854058,1.63704585674491,1.201346440058384,0.805015743292515,0.39978565009478617,0.04880731482952668,-0.18624365669155618,-0.27812627369114173,-0.24259013299502974,-0.12892757797388157,0.0005806580881367524,0.0931206311168637,-1.2267299484153076,17.0,19,90
Person_19_rec_2_6,-6.289367914720036,1.7969294594840945,1.3300478138455405,0.8867321146681629,0.42862178652335,0.03347262603332485,-0.22597250384842307,-0.32002634990991163,-0.27054117079560386,-0.13726987648151642,0.00802015967484065,0.10756067544367393,-1.002263698782705,11.0,19,90
Person_19_rec_2_7,-6.959475831264589,2.045239620661772,1.4234166539113502,0.8479052633867731,0.33542224161450584,-0.03516628933615424,-0.22932590600732897,-0.26536292141765205,-0.19696832198457154,-0.08826193584069214,0.007688580613935657,0.060944621508231205,-1.3417723772223806,23.0,19,90
Person_19_rec_2_8,-5.147767783206437,1.5275030999883057,1.065081075780895,0.6888354243195708,0.33604096615736506,0.044191446362486286,-0.1493773144433628,-0.23040353492829624,-0.21258849436226052,-0.1314859778712745,-0.03178892607975704,0.04689029144283369,-1.1807147389736965,23.0,19,90
Person_19_rec_2_9,-6.50026231529118,1.9885065529873311,1.3231652774104494,0.7888048834874211,0.32413873249184805,-0.026797808948763078,-0.22861342470107882,-0.28066436328164085,-0.21797538777336709,-0.09756798194688028,0.02153499359676539,0.09638882422651475,-1.0085757558726332,23.0,19,90
Person_19_rec_2_10,-5.572315018793376,1.695251372258548,1.115910752021878,0.6777146882914786,0.3073188603345535,0.02512692767348698,-0.14910263636744478,-0.2143368630780064,-0.19076734816195903,-0.11397803713515224,-0.024458636306704275,0.04365654780101849,-1.2270159903276552,25.0,19,90
Person_19_rec_2_11,-5.49174695915957,1.6439167524942295,1.1035220153344996,0.681503191951018,0.3095411186090553,0.01599600478132511,-0.17103277329811936,-0.2439910667956293,-0.21972042157155763,-0.13393236396740105,-0.03007757208535716,0.053212264011860085,-1.1686827522833025,27.0,19,90
Person_19_rec_2_12,-6.748154485253683,1.9414668497500818,1.4095830715355535,0.8869289684816651,0.37508669277501716,-0.031496794539271504,-0.2672805960294389,-0.324155685868449,-0.2465826359385188,-0.10724306324080238,0.022964763502366134,0.09802378780481023,-1.1275159775863128,21.0,19,90
Person_19_rec_2_13,-5.44607378992746,1.6209033588481858,1.0553194079172563,0.6545461829823325,0.3233042715846489,0.06662370851742568,-0.10326682953080715,-0.1843841494829007,-0.18884698769445926,-0.14047086061993966,-0.06877846898141113,-0.0017338321858981914,-1.0147841874128218,25.0,19,90
Person_19_rec_2_14,-6.222206652913615,1.9744493914725856,1.1901255660099233,0.6881878773961444,0.3014000408767175,0.018669670895073022,-0.15359742219990674,-0.21930873250271674,-0.19854628825469317,-0.12422440126145791,-0.0339971260438557,0.03914470860951247,-1.0567519778963121,19.0,19,90
Person_19_rec_2_15,-5.889512689381279,1.7686131398524552,1.2072905462134003,0.7502151961978618,0.34344470742508915,0.02467410002650501,-0.1744555914840278,-0.2478464260157627,-0.21703413146483785,-0.12353573089572527,-0.015735497779871502,0.06511024822369792,-1.1928370379960835,23.0,19,90
Person_19_rec_2_16,-5.025449003914836,1.5952113456885508,1.0412342558961194,0.632050565980096,0.29003123137449865,0.029190947890009835,-0.1355375465528573,-0.2038852249346241,-0.19224927276888573,-0.12939691187045388,-0.04878012533137215,0.01989818661553691,-1.2480003436009495,17.0,19,90
Person_19_rec_2_17,-5.292886895801667,1.663864963515044,1.0670865118752804,0.6429805362290643,0.29934709231709355,0.04300750618874857,-0.11481850982973693,-0.17639977070044802,-0.16040440605289158,-0.09747611448656213,-0.02194655140488335,0.03707989800471071,-1.3549933154257825,17.0,19,90
Person_19_rec_2_18,-5.579734509632873,1.653145343284688,1.1084677901378683,0.6887517720842942,0.3216497258533269,0.03533535137818779,-0.1427605795571951,-0.2076588939791455,-0.17987944955708401,-0.09801137406224168,-0.0058607266473252335,0.06066834053139217,-1.3494407611374328,27.0,19,90
Person_19_rec_2_19,-4.749801679351956,1.421442042834426,0.9775362749959365,0.6333606018916357,0.3161763830722567,0.053386756191248025,-0.12437046728671125,-0.20411493475709694,-0.19554904283381958,-0.1270651721540759,-0.036183711618018644,0.04177946838647885,-1.2168638156477158,25.0,19,90
Person_19_rec_2_20,-7.2290282182764125,2.159643160314972,1.4834851800856679,0.8610846736395708,0.3058403423370127,-0.09107165527230741,-0.2854860513289997,-0.2983321605748581,-0.19698436641777406,-0.061956462037632,0.043486733420463726,0.08947335605157052,-1.2740448276827212,25.0,19,90
Person_19_rec_2_21,-6.147153490417961,1.7727464524872618,1.2717264376728932,0.8034378025495902,0.3505484277164994,-0.01090218138353051,-0.22597322014994803,-0.2863092121779732,-0.22722439251726467,-0.10878609360457117,0.008180719291794404,0.08143461503902177,-0.8503625110339046,25.0,19,90
Person_19_rec_2_22,-5.55190285961131,1.577703725984925,1.095796159972229,0.7052677459241823,0.3450711468407822,0.050605092849476764,-0.14432282895351728,-0.22812046627287866,-0.21502088418574386,-0.13906980063544316,-0.042590913335137565,0.0365085163783065,-1.2266623116956372,23.0,19,90
Person_19_rec_2_23,-5.343136647188397,1.5644174118607241,1.0684116222354831,0.6783789674218144,0.3265890630134814,0.04267458291436659,-0.14341333740673723,-0.22191457644921905,-0.20727942097602958,-0.13273329062936387,-0.03925981702021584,0.03670815526115516,-1.2051840044539897,25.0,19,90
Person_19_rec_2_24,-5.104317451130195,1.541399217101339,1.0014343139805597,0.6096095383786667,0.2810080124443486,0.02777288412897143,-0.1339049247883291,-0.20147712628273395,-0.1894936390887588,-0.12591042454309806,-0.044281982970041,0.0251758913349554,-0.9904099686029637,27.0,19,90
Person_19_rec_2_25,-4.6274059534948755,1.3308781170783948,0.9234978520703514,0.6199584101985006,0.33916834179611705,0.1007425782962224,-0.06931210680756746,-0.1580854592267442,-0.17094378107010838,-0.12906066626447263,-0.06212106020423418,0.0007982173966255652,-1.1158192867311436,21.0,19,90
Person_19_rec_2_26,-3.768985925073194,0.9157790626884845,0.5703093420403026,0.35956321990599627,0.184998719418192,0.046976109446676066,-0.04445823277798991,-0.08525065066676601,-0.0810986340764948,-0.046200911723472966,0.0008111182282717435,0.04200753153203328,-1.3097617831895745,19.0,19,90
Person_75_rec_3_0,-5.4897941611710115,1.5727452476842645,1.1253733614812862,0.7574747411568671,0.40426120471676413,0.10244146262373367,-0.10919878936004926,-0.21264178685467863,-0.2164339203718408,-0.15115008674591127,-0.05832412290361718,0.022715999504737107,-1.219214774726024,7.0,75,90
Person_75_rec_3_1,-8.574004952603195,2.929640177210572,1.387914470478153,0.8574558231976931,0.3385493506500024,-0.003977751153788854,-0.2032498735525891,-0.2561737115825206,-0.20776718117887108,-0.11025894272304804,-0.01440147330504956,0.04682223846529143,-1.3166888028613037,9.0,75,90
Person_75_rec_3_2,-4.991304942283978,1.4402216302458342,1.0157373168496933,0.6879860774873654,0.3804184897387422,0.11699522367104545,-0.07310482028083898,-0.17548845758965487,-0.19569603077349845,-0.156251883067882,-0.08866808499160442,-0.02366779851817355,-1.3617801640506078,7.0,75,90
Person_75_rec_3_3,-6.647731761709683,1.898515282168593,1.3806469409097921,0.8929107743484117,0.421923287123389,0.044891180613464754,-0.18458107077075525,-0.2602895808830313,-0.21860153677341856,-0.11846407104011643,-0.017672442105439987,0.045108470702548885,-1.1845254819592212,9.0,75,90
